time,temperature_2m (°C),direct_radiation (W/m²),diffuse_radiation (W/m²),windspeed_10m (m/s),windspeed_100m (m/s)
2023-02-25T19:00,0.6,0.0,0.0,4.84,8.13
2023-02-25T20:00,0.1,0.0,0.0,4.74,8.03
2023-02-25T21:00,-0.2,0.0,0.0,4.55,7.71
2023-02-25T22:00,-0.4,0.0,0.0,4.30,7.35
2023-02-25T23:00,-0.4,0.0,0.0,4.24,7.12
2023-02-26T00:00,-0.4,0.0,0.0,4.10,6.96
2023-02-26T01:00,-0.4,0.0,0.0,4.16,7.12
2023-02-26T02:00,-0.6,0.0,0.0,4.32,7.40
2023-02-26T03:00,-0.9,0.0,0.0,4.50,7.60
2023-02-26T04:00,-1.0,0.0,0.0,4.40,7.51
2023-02-26T05:00,-1.0,0.0,0.0,4.22,7.40
2023-02-26T06:00,-0.9,0.0,0.0,4.13,7.50
2023-02-26T07:00,-0.8,0.0,0.0,4.24,7.81
2023-02-26T08:00,-0.9,17.0,18.0,4.44,7.61
2023-02-26T09:00,0.1,96.0,57.0,4.55,6.93
2023-02-26T10:00,1.2,196.0,80.0,6.17,8.80
2023-02-26T11:00,1.9,243.0,107.0,4.60,6.30
2023-02-26T12:00,2.6,243.0,129.0,4.40,6.10
2023-02-26T13:00,2.9,227.0,156.0,4.50,6.20
2023-02-26T14:00,3.1,264.0,120.0,4.60,6.41
2023-02-26T15:00,3.2,220.0,106.0,4.70,6.61
2023-02-26T16:00,2.8,147.0,83.0,4.31,6.33
2023-02-26T17:00,2.2,47.0,51.0,3.31,5.76
2023-02-26T18:00,0.9,4.0,8.0,2.71,5.85
2023-02-26T19:00,-0.3,0.0,0.0,2.40,5.76
2023-02-26T20:00,-1.2,0.0,0.0,2.20,5.52
2023-02-26T21:00,-2.1,0.0,0.0,1.92,5.10
2023-02-26T22:00,-2.7,0.0,0.0,1.99,4.62
2023-02-26T23:00,-2.3,0.0,0.0,1.57,3.77
2023-02-27T00:00,-2.1,0.0,0.0,1.50,3.77
2023-02-27T01:00,-2.1,0.0,0.0,1.70,3.81
2023-02-27T02:00,-2.0,0.0,0.0,1.84,4.10
2023-02-27T03:00,-2.0,0.0,0.0,1.91,4.39
2023-02-27T04:00,-2.4,0.0,0.0,1.94,4.48
2023-02-27T05:00,-2.6,0.0,0.0,1.70,4.18
2023-02-27T06:00,-2.8,0.0,0.0,1.52,4.06
2023-02-27T07:00,-2.7,0.0,0.0,1.53,4.00
2023-02-27T08:00,-2.2,14.0,21.0,2.11,3.82
2023-02-27T09:00,0.1,65.0,68.0,2.04,3.08
2023-02-27T10:00,1.7,150.0,107.0,2.37,3.09
2023-02-27T11:00,2.4,243.0,95.0,2.37,3.13
2023-02-27T12:00,3.1,221.0,145.0,3.13,4.18
2023-02-27T13:00,3.9,244.0,147.0,3.20,4.27
2023-02-27T14:00,4.3,223.0,148.0,2.95,3.94
2023-02-27T15:00,4.1,90.0,161.0,2.47,3.41
2023-02-27T16:00,3.8,88.0,94.0,1.56,2.92
2023-02-27T17:00,2.7,34.0,54.0,1.77,2.56
2023-02-27T18:00,1.4,3.0,9.0,1.75,2.48
2023-02-27T19:00,0.2,0.0,0.0,1.70,2.62
2023-02-27T20:00,0.3,0.0,0.0,1.89,3.08
2023-02-27T21:00,-0.8,0.0,0.0,1.86,3.66
2023-02-27T22:00,-1.2,0.0,0.0,1.77,4.00
2023-02-27T23:00,-1.4,0.0,0.0,1.79,3.49
2023-02-28T00:00,-1.2,0.0,0.0,1.55,3.41
2023-02-28T01:00,-1.0,0.0,0.0,1.65,3.31
2023-02-28T02:00,-1.0,0.0,0.0,1.63,3.26
2023-02-28T03:00,-1.3,0.0,0.0,1.71,2.93
2023-02-28T04:00,-1.6,0.0,0.0,1.79,2.61
2023-02-28T05:00,-1.8,0.0,0.0,1.78,2.31
2023-02-28T06:00,-2.0,0.0,0.0,2.00,2.52
2023-02-28T07:00,-2.2,0.0,0.0,2.10,2.91
2023-02-28T08:00,-2.5,21.0,21.0,1.77,3.10
2023-02-28T09:00,0.2,91.0,68.0,1.10,2.61
2023-02-28T10:00,2.1,192.0,93.0,0.95,1.36
2023-02-28T11:00,3.4,289.0,101.0,1.41,1.81
2023-02-28T12:00,3.9,354.0,105.0,1.49,1.90
2023-02-28T13:00,4.2,368.0,108.0,1.34,1.66
2023-02-28T14:00,4.3,295.0,122.0,1.44,1.75
2023-02-28T15:00,4.4,281.0,83.0,1.44,1.89
2023-02-28T16:00,4.1,172.0,76.0,1.03,1.84
2023-02-28T17:00,3.3,74.0,46.0,1.50,1.78
2023-02-28T18:00,1.6,6.0,9.0,2.06,2.34
2023-02-28T19:00,-0.3,0.0,0.0,2.37,2.91
2023-02-28T20:00,-1.3,0.0,0.0,2.36,2.90
2023-02-28T21:00,-1.2,0.0,0.0,2.12,2.52
2023-02-28T22:00,-1.5,0.0,0.0,2.05,2.51
2023-02-28T23:00,-1.4,0.0,0.0,1.80,2.12
2023-03-01T00:00,-1.0,0.0,0.0,1.70,1.97
2023-03-01T01:00,-1.0,0.0,0.0,1.56,1.75
2023-03-01T02:00,-1.2,0.0,0.0,1.27,1.53
2023-03-01T03:00,-1.4,0.0,0.0,0.78,1.14
2023-03-01T04:00,-1.6,0.0,0.0,0.58,0.86
2023-03-01T05:00,-1.7,0.0,0.0,0.42,0.41
2023-03-01T06:00,-1.8,0.0,0.0,1.06,1.00
2023-03-01T07:00,-1.9,0.0,0.0,1.50,1.56
2023-03-01T08:00,-2.6,23.0,24.0,1.22,1.78
2023-03-01T09:00,-0.4,103.0,65.0,0.85,2.12
2023-03-01T10:00,2.3,207.0,89.0,0.73,1.12
2023-03-01T11:00,3.9,321.0,89.0,0.63,0.85
2023-03-01T12:00,4.8,378.0,96.0,0.63,0.82
2023-03-01T13:00,5.5,389.0,99.0,0.91,1.10
2023-03-01T14:00,5.9,358.0,95.0,1.30,1.71
2023-03-01T15:00,6.0,288.0,86.0,1.20,1.61
2023-03-01T16:00,5.7,186.0,71.0,1.20,1.81
2023-03-01T17:00,4.8,76.0,47.0,1.82,2.38
2023-03-01T18:00,2.4,7.0,10.0,1.84,2.47
2023-03-01T19:00,2.0,0.0,0.0,1.39,2.11
2023-03-01T20:00,2.6,0.0,0.0,1.30,1.92
2023-03-01T21:00,1.9,0.0,0.0,1.58,2.13
2023-03-01T22:00,0.2,0.0,0.0,2.01,3.26
2023-03-01T23:00,-2.1,0.0,0.0,2.28,4.11
2023-03-02T00:00,-2.4,0.0,0.0,2.08,5.02
2023-03-02T01:00,-2.5,0.0,0.0,2.22,5.45
2023-03-02T02:00,-2.6,0.0,0.0,2.34,5.46
2023-03-02T03:00,-2.8,0.0,0.0,2.19,5.06
2023-03-02T04:00,-2.7,0.0,0.0,1.91,4.47
2023-03-02T05:00,-2.7,0.0,0.0,1.84,3.61
2023-03-02T06:00,-2.6,0.0,0.0,1.80,3.11
2023-03-02T07:00,-2.0,0.0,0.0,2.28,3.11
2023-03-02T08:00,-1.7,0.0,23.0,2.28,3.14
2023-03-02T09:00,-1.3,3.0,68.0,2.16,2.94
2023-03-02T10:00,-0.7,5.0,109.0,1.92,2.56
2023-03-02T11:00,0.2,36.0,161.0,1.44,1.78
2023-03-02T12:00,1.3,31.0,219.0,1.22,1.50
2023-03-02T13:00,2.2,43.0,227.0,1.48,1.89
2023-03-02T14:00,2.9,71.0,217.0,1.84,2.38
2023-03-02T15:00,3.2,68.0,181.0,2.18,2.85
2023-03-02T16:00,3.0,34.0,129.0,2.28,3.04
2023-03-02T17:00,2.5,10.0,70.0,1.77,3.96
2023-03-02T18:00,1.6,2.0,9.0,2.02,4.65
2023-03-02T19:00,1.0,0.0,0.0,1.84,4.60
2023-03-02T20:00,0.1,0.0,0.0,1.64,3.75
2023-03-02T21:00,-0.7,0.0,0.0,1.89,3.05
2023-03-02T22:00,-1.1,0.0,0.0,1.58,2.70
2023-03-02T23:00,-1.2,0.0,0.0,1.30,2.72
2023-03-03T00:00,-0.8,0.0,0.0,0.98,2.10
2023-03-03T01:00,-1.3,0.0,0.0,0.92,2.10
2023-03-03T02:00,-1.8,0.0,0.0,1.56,3.18
2023-03-03T03:00,-2.0,0.0,0.0,2.00,3.31
2023-03-03T04:00,-1.8,0.0,0.0,1.84,3.24
2023-03-03T05:00,-1.8,0.0,0.0,1.92,2.92
2023-03-03T06:00,-1.6,0.0,0.0,2.28,3.22
2023-03-03T07:00,-1.6,0.0,0.0,2.37,3.41
2023-03-03T08:00,-1.0,0.0,23.0,2.51,3.50
2023-03-03T09:00,-0.4,7.0,66.0,2.55,3.49
2023-03-03T10:00,0.6,27.0,125.0,2.57,3.52
2023-03-03T11:00,1.4,30.0,164.0,2.45,3.18
2023-03-03T12:00,2.2,47.0,192.0,2.72,3.55
2023-03-03T13:00,3.4,109.0,226.0,3.10,4.10
2023-03-03T14:00,4.1,109.0,215.0,3.21,4.34
2023-03-03T15:00,4.5,137.0,167.0,3.41,4.63
2023-03-03T16:00,4.6,87.0,115.0,3.60,5.00
2023-03-03T17:00,4.1,27.0,70.0,3.14,5.32
2023-03-03T18:00,2.8,5.0,11.0,3.20,6.07
2023-03-03T19:00,1.9,0.0,0.0,3.54,6.59
2023-03-03T20:00,1.6,0.0,0.0,4.02,7.53
2023-03-03T21:00,1.4,0.0,0.0,4.54,8.09
2023-03-03T22:00,1.3,0.0,0.0,4.79,8.43
2023-03-03T23:00,1.1,0.0,0.0,5.15,8.81
2023-03-04T00:00,1.3,0.0,0.0,5.38,9.23
2023-03-04T01:00,1.2,0.0,0.0,5.33,9.40
2023-03-04T02:00,1.0,0.0,0.0,5.31,9.40
2023-03-04T03:00,1.0,0.0,0.0,5.30,9.36
2023-03-04T04:00,1.6,0.0,0.0,5.22,8.85
2023-03-04T05:00,2.1,0.0,0.0,5.12,8.61
2023-03-04T06:00,2.4,0.0,0.0,5.10,8.66
2023-03-04T07:00,2.7,0.0,0.0,5.02,8.53
2023-03-04T08:00,3.3,0.0,12.0,5.04,8.40
2023-03-04T09:00,4.0,1.0,45.0,5.18,8.46
2023-03-04T10:00,4.9,41.0,89.0,5.46,8.54
2023-03-04T11:00,5.4,95.0,128.0,6.64,9.79
2023-03-04T12:00,5.7,94.0,139.0,6.35,9.13
2023-03-04T13:00,5.8,109.0,147.0,6.24,9.00
2023-03-04T14:00,5.6,13.0,158.0,5.86,8.56
2023-03-04T15:00,5.3,12.0,100.0,5.33,7.94
2023-03-04T16:00,5.0,7.0,81.0,4.52,7.13
2023-03-04T17:00,4.4,6.0,40.0,4.16,6.98
2023-03-04T18:00,3.7,3.0,7.0,3.77,6.80
2023-03-04T19:00,3.3,0.0,0.0,3.42,6.48
2023-03-04T20:00,3.0,0.0,0.0,3.23,6.36
2023-03-04T21:00,2.2,0.0,0.0,2.68,5.66
2023-03-04T22:00,1.6,0.0,0.0,2.24,5.00
2023-03-04T23:00,1.1,0.0,0.0,1.90,4.37
2023-03-05T00:00,0.5,0.0,0.0,2.53,5.81
2023-03-05T01:00,0.7,0.0,0.0,3.35,6.90
2023-03-05T02:00,0.8,0.0,0.0,4.20,7.72
2023-03-05T03:00,0.7,0.0,0.0,5.05,8.81
2023-03-05T04:00,0.6,0.0,0.0,5.28,9.05
2023-03-05T05:00,0.2,0.0,0.0,5.26,9.12
2023-03-05T06:00,0.0,0.0,0.0,5.23,9.04
2023-03-05T07:00,-0.2,0.0,1.0,5.04,8.75
2023-03-05T08:00,0.6,19.0,29.0,5.08,8.27
2023-03-05T09:00,1.5,67.0,78.0,6.01,9.11
2023-03-05T10:00,2.1,109.0,98.0,6.31,9.26
2023-03-05T11:00,2.9,180.0,142.0,5.59,7.93
2023-03-05T12:00,3.6,217.0,160.0,5.73,7.87
2023-03-05T13:00,4.0,145.0,178.0,5.46,7.61
2023-03-05T14:00,4.2,247.0,145.0,5.10,7.12
2023-03-05T15:00,4.0,136.0,136.0,4.70,6.83
2023-03-05T16:00,3.6,99.0,112.0,4.16,6.04
2023-03-05T17:00,2.8,45.0,61.0,3.05,5.28
2023-03-05T18:00,1.9,4.0,15.0,2.33,4.96
2023-03-05T19:00,1.0,0.0,0.0,2.31,5.16
2023-03-05T20:00,-0.1,0.0,0.0,2.21,5.10
2023-03-05T21:00,-1.1,0.0,0.0,2.33,5.30
2023-03-05T22:00,-1.2,0.0,0.0,2.20,5.10
2023-03-05T23:00,-0.7,0.0,0.0,1.70,3.64
2023-03-06T00:00,-0.3,0.0,0.0,1.80,3.61
2023-03-06T01:00,-0.1,0.0,0.0,2.08,3.96
2023-03-06T02:00,0.1,0.0,0.0,2.55,4.44
2023-03-06T03:00,0.3,0.0,0.0,3.22,5.65
2023-03-06T04:00,0.6,0.0,0.0,3.86,6.75
2023-03-06T05:00,0.8,0.0,0.0,3.93,6.92
2023-03-06T06:00,0.7,0.0,0.0,3.60,6.30
2023-03-06T07:00,0.6,0.0,1.0,3.10,5.61
2023-03-06T08:00,0.8,0.0,31.0,3.60,5.53
2023-03-06T09:00,1.1,6.0,81.0,3.73,5.49
2023-03-06T10:00,1.7,18.0,128.0,3.49,4.85
2023-03-06T11:00,2.2,48.0,170.0,3.00,3.92
2023-03-06T12:00,2.6,53.0,168.0,3.05,4.11
2023-03-06T13:00,3.3,83.0,229.0,2.83,3.82
2023-03-06T14:00,3.6,64.0,195.0,2.70,3.69
2023-03-06T15:00,3.8,51.0,173.0,2.64,3.72
2023-03-06T16:00,3.8,64.0,108.0,2.60,3.62
2023-03-06T17:00,3.2,31.0,67.0,1.22,2.94
2023-03-06T18:00,2.3,6.0,18.0,2.16,2.72
2023-03-06T19:00,0.2,0.0,0.0,2.30,3.33
2023-03-06T20:00,-1.3,0.0,0.0,2.01,4.68
2023-03-06T21:00,-2.0,0.0,0.0,2.28,5.71
2023-03-06T22:00,-2.5,0.0,0.0,2.25,5.91
2023-03-06T23:00,-2.7,0.0,0.0,2.62,5.64
2023-03-07T00:00,-2.7,0.0,0.0,2.67,5.57
2023-03-07T01:00,-2.5,0.0,0.0,2.81,5.73
2023-03-07T02:00,-1.7,0.0,0.0,3.50,6.51
2023-03-07T03:00,-1.0,0.0,0.0,4.00,7.45
2023-03-07T04:00,-0.5,0.0,0.0,4.73,8.51
2023-03-07T05:00,0.1,0.0,0.0,5.53,9.62
2023-03-07T06:00,0.6,0.0,0.0,6.32,10.60
2023-03-07T07:00,0.9,0.0,1.0,6.63,11.00
2023-03-07T08:00,1.5,1.0,15.0,6.65,10.90
2023-03-07T09:00,2.6,7.0,85.0,6.22,10.63
2023-03-07T10:00,3.8,32.0,169.0,6.26,9.84
2023-03-07T11:00,4.8,83.0,205.0,7.29,10.85
2023-03-07T12:00,5.3,78.0,198.0,6.47,9.75
2023-03-07T13:00,4.5,49.0,170.0,5.66,8.68
2023-03-07T14:00,3.3,18.0,111.0,6.02,9.46
2023-03-07T15:00,2.8,1.0,100.0,5.53,8.55
2023-03-07T16:00,2.6,0.0,85.0,5.63,8.91
2023-03-07T17:00,2.3,1.0,58.0,5.02,8.40
2023-03-07T18:00,2.0,0.0,15.0,4.74,8.34
2023-03-07T19:00,1.7,0.0,0.0,4.65,8.34
2023-03-07T20:00,1.5,0.0,0.0,4.40,7.86
2023-03-07T21:00,1.1,0.0,0.0,4.18,7.65
2023-03-07T22:00,0.8,0.0,0.0,4.05,7.51
2023-03-07T23:00,0.5,0.0,0.0,3.96,7.40
2023-03-08T00:00,0.2,0.0,0.0,3.98,7.32
2023-03-08T01:00,-0.2,0.0,0.0,3.83,7.28
2023-03-08T02:00,-0.8,0.0,0.0,3.61,7.06
2023-03-08T03:00,-1.3,0.0,0.0,3.49,7.13
2023-03-08T04:00,-1.7,0.0,0.0,3.07,6.68
2023-03-08T05:00,-2.0,0.0,0.0,2.91,6.33
2023-03-08T06:00,-2.3,0.0,0.0,2.88,6.37
2023-03-08T07:00,-2.4,0.0,3.0,2.92,6.26
2023-03-08T08:00,-1.2,39.0,37.0,2.91,5.42
2023-03-08T09:00,0.2,98.0,88.0,3.86,5.28
2023-03-08T10:00,1.2,78.0,160.0,3.26,4.33
2023-03-08T11:00,2.2,100.0,193.0,2.05,2.69
2023-03-08T12:00,3.0,80.0,222.0,2.78,3.70
2023-03-08T13:00,3.4,40.0,213.0,2.50,3.36
2023-03-08T14:00,3.4,11.0,198.0,1.97,2.61
2023-03-08T15:00,3.0,0.0,136.0,1.58,2.12
2023-03-08T16:00,2.4,0.0,80.0,1.03,1.43
2023-03-08T17:00,2.0,0.0,56.0,1.24,1.80
2023-03-08T18:00,1.4,0.0,13.0,1.43,2.90
2023-03-08T19:00,0.9,0.0,0.0,2.15,4.20
2023-03-08T20:00,0.6,0.0,0.0,2.21,4.37
2023-03-08T21:00,0.4,0.0,0.0,2.60,4.85
2023-03-08T22:00,0.0,0.0,0.0,2.79,5.46
2023-03-08T23:00,0.1,0.0,0.0,2.86,5.51
2023-03-09T00:00,-0.0,0.0,0.0,3.24,6.01
2023-03-09T01:00,-0.0,0.0,0.0,3.03,5.70
2023-03-09T02:00,0.1,0.0,0.0,3.23,5.89
2023-03-09T03:00,0.1,0.0,0.0,3.55,6.24
2023-03-09T04:00,0.1,0.0,0.0,4.31,7.24
2023-03-09T05:00,0.1,0.0,0.0,4.48,7.53
2023-03-09T06:00,0.0,0.0,0.0,4.39,7.34
2023-03-09T07:00,-0.1,0.0,1.0,4.47,7.32
2023-03-09T08:00,0.2,0.0,20.0,3.83,7.07
2023-03-09T09:00,0.6,2.0,61.0,3.81,6.17
2023-03-09T10:00,1.0,6.0,100.0,4.18,6.20
2023-03-09T11:00,1.6,10.0,166.0,3.65,5.14
2023-03-09T12:00,1.7,1.0,138.0,3.21,4.40
2023-03-09T13:00,1.9,5.0,153.0,2.50,3.41
2023-03-09T14:00,2.1,13.0,147.0,2.30,3.11
2023-03-09T15:00,2.3,8.0,155.0,2.11,2.73
2023-03-09T16:00,3.0,6.0,84.0,1.75,2.38
2023-03-09T17:00,2.8,0.0,49.0,1.84,2.77
2023-03-09T18:00,1.5,0.0,12.0,1.41,2.72
2023-03-09T19:00,1.6,0.0,0.0,1.63,3.51
2023-03-09T20:00,0.7,0.0,0.0,1.80,3.69
2023-03-09T21:00,0.6,0.0,0.0,1.89,3.82
2023-03-09T22:00,0.3,0.0,0.0,2.06,4.06
2023-03-09T23:00,0.3,0.0,0.0,1.96,3.61
2023-03-10T00:00,0.3,0.0,0.0,2.02,3.62
2023-03-10T01:00,0.5,0.0,0.0,2.62,4.70
2023-03-10T02:00,0.6,0.0,0.0,2.56,4.75
2023-03-10T03:00,0.8,0.0,0.0,2.82,5.07
2023-03-10T04:00,1.0,0.0,0.0,2.91,5.20
2023-03-10T05:00,1.3,0.0,0.0,2.90,5.17
2023-03-10T06:00,1.7,0.0,0.0,2.50,4.66
2023-03-10T07:00,2.2,0.0,1.0,1.90,4.00
2023-03-10T08:00,2.7,0.0,13.0,1.61,2.40
2023-03-10T09:00,3.6,1.0,25.0,0.58,2.97
2023-03-10T10:00,5.5,21.0,85.0,1.53,4.25
2023-03-10T11:00,6.1,36.0,71.0,1.36,2.90
2023-03-10T12:00,6.6,46.0,109.0,1.66,2.98
2023-03-10T13:00,6.7,29.0,113.0,1.98,2.62
2023-03-10T14:00,6.3,3.0,91.0,2.69,3.54
2023-03-10T15:00,5.8,5.0,93.0,2.61,3.71
2023-03-10T16:00,5.4,13.0,89.0,2.38,3.31
2023-03-10T17:00,4.8,0.0,39.0,2.66,4.07
2023-03-10T18:00,4.2,1.0,10.0,3.05,4.92
2023-03-10T19:00,3.2,0.0,0.0,3.09,5.27
2023-03-10T20:00,2.0,0.0,0.0,3.16,5.26
2023-03-10T21:00,1.5,0.0,0.0,3.14,5.38
2023-03-10T22:00,1.2,0.0,0.0,3.26,5.59
2023-03-10T23:00,1.1,0.0,0.0,3.19,5.28
2023-03-11T00:00,0.9,0.0,0.0,3.32,5.42
2023-03-11T01:00,0.7,0.0,0.0,4.09,6.48
2023-03-11T02:00,0.5,0.0,0.0,5.69,9.84
2023-03-11T03:00,0.6,0.0,0.0,6.90,11.14
2023-03-11T04:00,0.8,0.0,0.0,7.40,11.85
2023-03-11T05:00,0.7,0.0,0.0,6.94,11.15
2023-03-11T06:00,0.4,0.0,0.0,6.93,11.17
2023-03-11T07:00,0.2,0.0,2.0,7.00,11.10
2023-03-11T08:00,0.1,5.0,41.0,7.15,11.33
2023-03-11T09:00,0.4,82.0,93.0,6.73,10.33
2023-03-11T10:00,0.9,231.0,105.0,6.79,10.04
2023-03-11T11:00,1.6,279.0,140.0,6.36,9.08
2023-03-11T12:00,2.3,243.0,174.0,6.78,9.72
2023-03-11T13:00,2.4,184.0,208.0,6.74,9.63
2023-03-11T14:00,2.6,204.0,188.0,6.52,9.46
2023-03-11T15:00,2.6,152.0,174.0,6.05,8.85
2023-03-11T16:00,2.5,167.0,119.0,5.11,7.91
2023-03-11T17:00,1.9,119.0,58.0,3.90,6.89
2023-03-11T18:00,0.4,21.0,21.0,3.31,6.84
2023-03-11T19:00,-1.0,0.0,0.0,3.45,7.45
2023-03-11T20:00,-1.1,0.0,0.0,4.31,8.78
2023-03-11T21:00,-0.8,0.0,0.0,4.93,9.39
2023-03-11T22:00,-0.5,0.0,0.0,5.04,9.42
2023-03-11T23:00,-0.4,0.0,0.0,5.18,9.44
2023-03-12T00:00,-0.4,0.0,0.0,5.36,9.53
2023-03-12T01:00,-0.4,0.0,0.0,5.14,9.30
2023-03-12T02:00,-0.4,0.0,0.0,4.91,9.00
2023-03-12T03:00,-0.2,0.0,0.0,4.80,8.83
2023-03-12T04:00,-0.2,0.0,0.0,4.21,7.79
2023-03-12T05:00,-0.2,0.0,0.0,3.32,6.65
2023-03-12T06:00,-0.5,0.0,0.0,2.91,5.94
2023-03-12T07:00,-1.0,1.0,4.0,2.85,5.63
2023-03-12T08:00,-1.5,34.0,45.0,3.05,5.31
2023-03-12T09:00,-0.2,103.0,94.0,3.05,4.34
