latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
52.5,13.400009,38.0,7200,Europe/Berlin,CEST

time,temperature_2m (°C),relativehumidity_2m (%),precipitation (mm),direct_radiation (W/m²),diffuse_radiation (W/m²),windspeed_10m (m/s),windspeed_100m (m/s)
2019-10-28T04:00,7.4,76,0.00,0.0,0.0,4.62,8.37
2019-10-28T05:00,7.2,77,0.00,0.0,0.0,4.78,8.66
2019-10-28T06:00,7.1,79,0.00,0.0,0.0,4.96,8.85
2019-10-28T07:00,7.0,81,0.00,0.0,0.0,5.00,8.88
2019-10-28T08:00,6.8,83,0.00,0.0,0.0,4.92,8.78
2019-10-28T09:00,7.1,88,0.00,20.0,21.0,4.87,8.32
2019-10-28T10:00,8.3,84,0.00,92.0,55.0,4.59,7.16
2019-10-28T11:00,9.8,77,0.00,173.0,70.0,5.93,8.54
2019-10-28T12:00,10.8,71,0.00,165.0,117.0,4.79,6.63
2019-10-28T13:00,11.5,63,0.00,97.0,146.0,4.65,6.69
2019-10-28T14:00,11.9,61,0.00,86.0,144.0,4.34,6.18
2019-10-28T15:00,11.8,62,0.00,106.0,97.0,4.00,5.71
2019-10-28T16:00,11.4,65,0.00,60.0,70.0,3.61,5.40
2019-10-28T17:00,10.9,67,0.00,37.0,45.0,2.91,5.39
2019-10-28T18:00,10.3,70,0.00,4.0,7.0,2.84,5.73
2019-10-28T19:00,9.6,74,0.00,0.0,0.0,2.80,5.82
2019-10-28T20:00,9.1,78,0.00,0.0,0.0,2.72,5.71
2019-10-28T21:00,7.8,86,0.00,0.0,0.0,2.63,5.80
2019-10-28T22:00,7.5,88,0.00,0.0,0.0,2.72,5.92
2019-10-28T23:00,6.9,90,0.00,0.0,0.0,2.70,5.98
2019-10-29T00:00,6.4,93,0.00,0.0,0.0,2.70,5.67
2019-10-29T01:00,6.0,94,0.00,0.0,0.0,2.80,5.56
2019-10-29T02:00,5.7,95,0.00,0.0,0.0,2.92,5.80
2019-10-29T03:00,5.6,95,0.00,0.0,0.0,2.82,5.59
2019-10-29T04:00,5.3,95,0.00,0.0,0.0,2.69,5.35
2019-10-29T05:00,4.9,96,0.00,0.0,0.0,2.60,5.35
2019-10-29T06:00,4.5,96,0.00,0.0,0.0,2.64,5.56
2019-10-29T07:00,4.0,96,0.00,0.0,0.0,2.61,5.67
2019-10-29T08:00,3.6,96,0.00,0.0,0.0,2.61,5.59
2019-10-29T09:00,3.9,97,0.00,17.0,20.0,2.83,5.31
2019-10-29T10:00,5.7,91,0.00,90.0,53.0,3.54,4.96
2019-10-29T11:00,7.1,86,0.00,142.0,87.0,3.54,4.88
2019-10-29T12:00,8.2,79,0.00,136.0,115.0,2.92,3.90
2019-10-29T13:00,9.1,70,0.00,119.0,134.0,2.82,3.81
2019-10-29T14:00,9.4,68,0.00,99.0,118.0,2.83,3.85
2019-10-29T15:00,9.5,66,0.10,104.0,104.0,2.94,4.14
2019-10-29T16:00,9.3,67,0.00,83.0,72.0,2.60,3.94
2019-10-29T17:00,8.7,71,0.00,39.0,38.0,1.87,3.96
2019-10-29T18:00,7.8,76,0.00,3.0,8.0,1.92,4.65
2019-10-29T19:00,6.9,80,0.00,0.0,0.0,2.14,5.09
2019-10-29T20:00,6.0,84,0.00,0.0,0.0,2.18,5.20
2019-10-29T21:00,4.9,88,0.00,0.0,0.0,2.09,5.19
2019-10-29T22:00,4.1,90,0.00,0.0,0.0,1.99,5.05
2019-10-29T23:00,3.1,91,0.00,0.0,0.0,1.90,4.96
2019-10-30T00:00,2.5,91,0.00,0.0,0.0,1.79,4.83
2019-10-30T01:00,1.8,92,0.00,0.0,0.0,2.10,4.36
2019-10-30T02:00,1.5,91,0.00,0.0,0.0,2.46,3.83
2019-10-30T03:00,1.4,91,0.00,0.0,0.0,2.34,3.33
2019-10-30T04:00,1.4,92,0.00,0.0,0.0,2.12,2.77
2019-10-30T05:00,1.2,93,0.00,0.0,0.0,2.02,2.50
2019-10-30T06:00,0.8,95,0.00,0.0,0.0,2.24,2.58
2019-10-30T07:00,0.5,96,0.00,0.0,0.0,2.31,2.80
2019-10-30T08:00,0.3,95,0.00,0.0,0.0,2.24,3.20
2019-10-30T09:00,-0.0,99,0.00,17.0,18.0,1.35,2.77
2019-10-30T10:00,2.1,96,0.00,47.0,74.0,0.51,1.77
2019-10-30T11:00,3.6,94,0.00,68.0,120.0,0.32,0.50
2019-10-30T12:00,5.5,86,0.00,128.0,144.0,0.45,0.45
2019-10-30T13:00,6.7,78,0.00,184.0,114.0,0.30,0.32
2019-10-30T14:00,7.5,68,0.00,181.0,126.0,0.61,0.70
2019-10-30T15:00,7.7,64,0.00,141.0,107.0,0.91,1.20
2019-10-30T16:00,7.7,61,0.00,108.0,82.0,1.20,1.60
2019-10-30T17:00,7.1,63,0.00,27.0,53.0,1.24,1.90
2019-10-30T18:00,6.2,76,0.00,3.0,8.0,1.43,1.89
2019-10-30T19:00,5.9,71,0.00,0.0,0.0,1.48,1.91
2019-10-30T20:00,5.5,73,0.00,0.0,0.0,1.58,2.06
2019-10-30T21:00,3.7,81,0.00,0.0,0.0,1.78,2.33
2019-10-30T22:00,2.4,87,0.00,0.0,0.0,2.28,2.89
2019-10-30T23:00,1.3,90,0.00,0.0,0.0,2.33,3.31
2019-10-31T00:00,1.0,91,0.00,0.0,0.0,2.35,3.30
2019-10-31T01:00,0.9,91,0.00,0.0,0.0,2.21,3.11
2019-10-31T02:00,1.1,91,0.00,0.0,0.0,2.02,3.04
2019-10-31T03:00,2.7,88,0.00,0.0,0.0,1.43,2.45
2019-10-31T04:00,2.5,90,0.00,0.0,0.0,0.85,1.63
2019-10-31T05:00,2.2,92,0.00,0.0,0.0,0.82,1.02
2019-10-31T06:00,0.5,96,0.00,0.0,0.0,0.81,0.99
2019-10-31T07:00,-0.3,97,0.00,0.0,0.0,0.81,1.21
2019-10-31T08:00,-1.3,99,0.00,0.0,0.0,0.81,1.75
2019-10-31T09:00,-1.5,98,0.00,0.0,17.0,0.95,2.39
2019-10-31T10:00,-1.0,97,0.00,7.0,71.0,1.08,2.13
2019-10-31T11:00,-0.0,97,0.00,8.0,117.0,1.00,1.70
2019-10-31T12:00,1.0,96,0.00,18.0,164.0,0.92,1.50
2019-10-31T13:00,2.4,90,0.00,75.0,169.0,0.73,0.98
2019-10-31T14:00,3.6,84,0.00,143.0,148.0,0.80,1.00
2019-10-31T15:00,4.3,79,0.00,198.0,93.0,1.12,1.43
2019-10-31T16:00,4.3,79,0.00,139.0,69.0,1.12,1.63
2019-10-31T17:00,3.4,84,0.00,57.0,42.0,1.82,2.43
2019-10-31T18:00,2.0,90,0.00,4.0,7.0,2.33,3.42
2019-10-31T19:00,1.2,93,0.00,0.0,0.0,2.18,4.09
2019-10-31T20:00,0.5,94,0.00,0.0,0.0,2.15,4.65
2019-10-31T21:00,0.6,90,0.00,0.0,0.0,2.06,4.94
2019-10-31T22:00,-0.2,91,0.00,0.0,0.0,2.00,5.02
2019-10-31T23:00,-0.8,91,0.00,0.0,0.0,1.92,5.19
2019-11-01T00:00,-1.3,92,0.00,0.0,0.0,1.92,5.25
2019-11-01T01:00,-1.6,92,0.00,0.0,0.0,2.00,5.26
2019-11-01T02:00,-1.9,92,0.00,0.0,0.0,2.14,5.42
2019-11-01T03:00,-2.1,93,0.00,0.0,0.0,2.36,5.56
2019-11-01T04:00,-2.2,93,0.00,0.0,0.0,2.58,5.84
2019-11-01T05:00,-2.2,93,0.00,0.0,0.0,2.78,6.20
2019-11-01T06:00,-2.1,93,0.00,0.0,0.0,3.05,6.58
2019-11-01T07:00,-1.8,93,0.00,0.0,0.0,3.11,6.85
2019-11-01T08:00,-1.3,93,0.00,0.0,0.0,3.39,7.16
2019-11-01T09:00,-0.3,93,0.00,10.0,18.0,3.89,7.66
2019-11-01T10:00,1.6,90,0.00,74.0,54.0,4.00,7.62
2019-11-01T11:00,3.5,83,0.00,153.0,79.0,4.36,6.62
2019-11-01T12:00,4.9,78,0.00,196.0,97.0,4.88,7.24
2019-11-01T13:00,5.8,73,0.00,184.0,122.0,5.06,7.34
2019-11-01T14:00,6.3,71,0.00,141.0,135.0,4.74,6.95
2019-11-01T15:00,6.5,71,0.00,78.0,143.0,4.34,6.84
2019-11-01T16:00,5.9,75,0.00,22.0,112.0,4.08,7.33
2019-11-01T17:00,5.0,79,0.00,5.0,55.0,4.13,8.01
2019-11-01T18:00,4.3,83,0.00,0.0,6.0,4.25,8.30
2019-11-01T19:00,4.4,84,0.00,0.0,0.0,4.25,8.29
2019-11-01T20:00,4.7,84,0.30,0.0,0.0,4.27,8.32
2019-11-01T21:00,4.4,91,0.50,0.0,0.0,4.41,8.46
2019-11-01T22:00,4.9,91,0.30,0.0,0.0,4.42,8.40
2019-11-01T23:00,5.3,92,0.10,0.0,0.0,4.21,8.11
2019-11-02T00:00,5.8,92,0.00,0.0,0.0,4.18,7.91
2019-11-02T01:00,6.2,92,0.00,0.0,0.0,4.54,8.40
2019-11-02T02:00,6.7,93,0.00,0.0,0.0,4.73,8.70
2019-11-02T03:00,7.1,92,0.00,0.0,0.0,4.81,8.80
2019-11-02T04:00,7.4,92,0.00,0.0,0.0,4.70,8.71
2019-11-02T05:00,7.7,93,0.00,0.0,0.0,4.70,8.75
2019-11-02T06:00,8.1,92,0.00,0.0,0.0,4.70,8.65
2019-11-02T07:00,8.6,91,0.00,0.0,0.0,4.60,8.46
2019-11-02T08:00,8.7,92,0.30,0.0,0.0,4.81,8.70
2019-11-02T09:00,9.0,94,0.20,0.0,5.0,4.83,8.65
2019-11-02T10:00,9.6,94,0.00,0.0,22.0,4.93,8.67
2019-11-02T11:00,10.6,93,0.00,0.0,44.0,4.67,8.32
2019-11-02T12:00,12.0,92,0.00,42.0,90.0,4.22,7.64
2019-11-02T13:00,12.9,91,0.50,18.0,104.0,4.22,8.25
2019-11-02T14:00,13.6,90,0.40,18.0,127.0,4.44,8.05
2019-11-02T15:00,13.9,89,0.10,20.0,69.0,4.43,7.93
2019-11-02T16:00,14.2,89,0.00,12.0,50.0,4.49,8.16
2019-11-02T17:00,13.9,90,0.00,22.0,28.0,4.25,8.18
2019-11-02T18:00,13.4,91,0.00,1.0,4.0,4.18,8.47
2019-11-02T19:00,12.7,92,0.00,0.0,0.0,4.49,9.01
2019-11-02T20:00,12.7,91,0.00,0.0,0.0,4.94,9.44
2019-11-02T21:00,12.8,92,0.00,0.0,0.0,4.79,9.10
2019-11-02T22:00,12.4,92,0.00,0.0,0.0,4.34,8.49
2019-11-02T23:00,11.9,93,0.00,0.0,0.0,3.98,8.23
2019-11-03T00:00,11.5,93,0.00,0.0,0.0,4.34,8.74
2019-11-03T01:00,11.2,94,0.00,0.0,0.0,4.40,8.94
2019-11-03T02:00,11.2,94,0.00,0.0,0.0,4.60,9.22
2019-11-03T03:00,11.1,94,0.00,0.0,0.0,4.40,8.74
2019-11-03T04:00,11.0,94,0.60,0.0,0.0,4.30,8.51
2019-11-03T05:00,10.7,94,0.60,0.0,0.0,4.33,8.50
2019-11-03T06:00,10.8,92,1.10,0.0,0.0,4.30,8.32
2019-11-03T07:00,11.1,91,0.90,0.0,0.0,4.20,8.08
2019-11-03T08:00,11.2,91,0.40,0.0,0.0,4.01,7.75
2019-11-03T09:00,11.2,93,0.50,0.0,6.0,3.80,7.30
2019-11-03T10:00,11.5,93,0.30,0.0,41.0,3.73,7.01
2019-11-03T11:00,12.3,93,0.10,14.0,104.0,3.71,6.73
2019-11-03T12:00,13.0,88,0.00,52.0,133.0,3.41,5.12
2019-11-03T13:00,13.6,85,0.00,69.0,131.0,2.94,5.15
2019-11-03T14:00,14.1,81,0.00,82.0,129.0,3.42,5.35
2019-11-03T15:00,14.0,81,0.00,51.0,116.0,3.32,4.96
2019-11-03T16:00,13.7,83,0.00,52.0,82.0,2.95,5.06
2019-11-03T17:00,12.5,88,0.00,20.0,41.0,2.64,5.23
2019-11-03T18:00,10.9,92,0.00,1.0,5.0,2.70,5.73
2019-11-03T19:00,9.9,95,0.00,0.0,0.0,2.77,6.00
2019-11-03T20:00,9.3,96,0.00,0.0,0.0,2.62,5.73
2019-11-03T21:00,8.8,97,0.00,0.0,0.0,2.33,5.24
2019-11-03T22:00,8.6,97,0.00,0.0,0.0,1.91,4.65
2019-11-03T23:00,8.1,98,0.00,0.0,0.0,1.58,3.81
2019-11-04T00:00,8.1,98,0.00,0.0,0.0,1.57,3.86
2019-11-04T01:00,7.8,99,0.00,0.0,0.0,1.21,3.00
2019-11-04T02:00,7.9,99,0.00,0.0,0.0,1.12,2.56
2019-11-04T03:00,8.2,98,0.20,0.0,0.0,1.64,3.40
2019-11-04T04:00,8.2,98,0.40,0.0,0.0,1.39,3.31
2019-11-04T05:00,8.3,98,0.40,0.0,0.0,0.92,2.45
2019-11-04T06:00,8.4,98,0.50,0.0,0.0,1.20,2.88
2019-11-04T07:00,8.7,97,0.80,0.0,0.0,1.50,3.61
2019-11-04T08:00,9.0,96,0.80,0.0,0.0,1.60,3.72
2019-11-04T09:00,9.5,96,0.70,0.0,4.0,1.90,4.16
2019-11-04T10:00,10.0,95,1.20,0.0,15.0,2.57,5.10
2019-11-04T11:00,10.4,95,1.50,2.0,18.0,3.40,6.24
2019-11-04T12:00,10.7,94,1.50,0.0,25.0,3.19,5.87
2019-11-04T13:00,11.0,91,0.90,0.0,35.0,4.04,6.81
2019-11-04T14:00,11.2,91,0.30,5.0,52.0,4.49,7.49
2019-11-04T15:00,11.6,89,0.00,58.0,62.0,4.16,6.66
2019-11-04T16:00,11.7,88,0.00,58.0,54.0,3.41,5.99
2019-11-04T17:00,11.2,89,0.00,14.0,31.0,2.50,5.35
2019-11-04T18:00,10.0,92,0.00,1.0,4.0,2.19,5.26
2019-11-04T19:00,9.2,93,0.00,0.0,0.0,2.30,5.66
2019-11-04T20:00,8.8,94,0.10,0.0,0.0,2.25,5.66
2019-11-04T21:00,8.4,95,0.00,0.0,0.0,2.16,5.52
2019-11-04T22:00,7.9,96,0.00,0.0,0.0,2.42,5.73
2019-11-04T23:00,8.1,95,0.10,0.0,0.0,2.62,5.78
2019-11-05T00:00,8.4,95,0.00,0.0,0.0,2.58,5.82
2019-11-05T01:00,8.3,95,0.00,0.0,0.0,3.00,6.45
2019-11-05T02:00,7.9,95,0.00,0.0,0.0,3.30,6.85
2019-11-05T03:00,7.3,96,0.00,0.0,0.0,2.92,6.18
2019-11-05T04:00,7.1,96,0.00,0.0,0.0,2.69,6.02
2019-11-05T05:00,6.7,96,0.00,0.0,0.0,2.92,6.41
2019-11-05T06:00,6.4,97,0.00,0.0,0.0,2.56,5.80
2019-11-05T07:00,6.3,97,0.00,0.0,0.0,2.69,5.82
2019-11-05T08:00,6.3,96,0.00,0.0,0.0,2.76,5.86
2019-11-05T09:00,7.6,96,0.00,2.0,12.0,2.97,5.86
2019-11-05T10:00,8.5,94,0.20,21.0,51.0,3.40,5.70
2019-11-05T11:00,9.3,92,0.20,34.0,74.0,2.97,5.44
2019-11-05T12:00,10.0,91,0.20,49.0,95.0,3.11,4.67
2019-11-05T13:00,10.0,91,0.20,22.0,66.0,2.83,4.24
2019-11-05T14:00,10.2,91,0.20,7.0,80.0,3.36,5.22
2019-11-05T15:00,10.4,90,0.00,9.0,83.0,3.18,5.50
2019-11-05T16:00,10.4,90,0.00,13.0,59.0,2.92,5.08
2019-11-05T17:00,9.6,90,0.80,22.0,32.0,2.98,5.87
2019-11-05T18:00,8.6,93,0.90,1.0,3.0,3.19,6.58
2019-11-05T19:00,8.3,93,0.20,0.0,0.0,3.36,6.71
2019-11-05T20:00,7.8,94,0.00,0.0,0.0,3.18,6.61
2019-11-05T21:00,7.5,93,0.00,0.0,0.0,3.14,6.64
2019-11-05T22:00,6.9,94,0.00,0.0,0.0,3.16,6.59
2019-11-05T23:00,6.6,95,0.00,0.0,0.0,3.14,6.52
2019-11-06T00:00,6.5,95,0.00,0.0,0.0,3.16,6.53
2019-11-06T01:00,6.6,95,0.00,0.0,0.0,3.61,6.84
2019-11-06T02:00,6.7,95,0.00,0.0,0.0,3.62,6.82
2019-11-06T03:00,6.7,96,0.00,0.0,0.0,3.67,6.77
2019-11-06T04:00,6.6,96,0.00,0.0,0.0,3.67,6.74
2019-11-06T05:00,6.8,96,0.00,0.0,0.0,3.80,6.78
2019-11-06T06:00,7.0,96,0.10,0.0,0.0,3.89,6.74
2019-11-06T07:00,7.1,96,0.10,0.0,0.0,4.02,6.87
2019-11-06T08:00,7.2,96,0.00,0.0,0.0,3.94,6.78
2019-11-06T09:00,7.6,97,0.40,0.0,4.0,3.98,6.67
2019-11-06T10:00,7.8,97,0.40,0.0,18.0,3.72,6.46
2019-11-06T11:00,8.0,96,0.60,0.0,23.0,3.79,6.40
2019-11-06T12:00,8.1,96,0.70,0.0,35.0,2.79,5.06
2019-11-06T13:00,8.3,95,0.70,0.0,45.0,2.50,4.54
2019-11-06T14:00,8.3,96,0.60,0.0,37.0,2.26,4.02
2019-11-06T15:00,8.3,96,0.30,0.0,36.0,1.91,3.40
2019-11-06T16:00,8.5,94,0.10,9.0,45.0,1.90,3.00
2019-11-06T17:00,8.2,95,0.00,1.0,20.0,1.50,2.82
2019-11-06T18:00,7.9,96,0.10,0.0,1.0,1.61,3.01
2019-11-06T19:00,7.7,97,0.00,0.0,0.0,1.71,3.31
2019-11-06T20:00,7.5,97,0.00,0.0,0.0,1.81,3.31
2019-11-06T21:00,7.0,98,0.00,0.0,0.0,1.66,3.26
2019-11-06T22:00,6.4,99,0.00,0.0,0.0,1.97,3.92
2019-11-06T23:00,6.0,99,0.00,0.0,0.0,2.06,4.49
2019-11-07T00:00,5.9,99,0.00,0.0,0.0,2.11,4.48
2019-11-07T01:00,6.1,99,0.00,0.0,0.0,1.89,3.94
2019-11-07T02:00,6.0,99,0.00,0.0,0.0,1.56,3.49
2019-11-07T03:00,5.9,99,0.00,0.0,0.0,1.42,3.30
2019-11-07T04:00,5.8,100,0.00,0.0,0.0,1.12,2.70
2019-11-07T05:00,5.5,100,0.00,0.0,0.0,1.30,2.72
2019-11-07T06:00,5.3,100,0.00,0.0,0.0,1.39,2.92
2019-11-07T07:00,5.6,99,0.00,0.0,0.0,1.64,3.35
2019-11-07T08:00,5.8,99,0.00,0.0,0.0,1.92,3.55
2019-11-07T09:00,6.3,99,0.00,1.0,6.0,2.28,3.85
2019-11-07T10:00,7.1,94,0.00,0.0,32.0,2.77,3.73
2019-11-07T11:00,7.9,91,0.00,6.0,66.0,2.85,3.96
2019-11-07T12:00,8.8,88,0.00,48.0,88.0,3.34,4.74
2019-11-07T13:00,9.6,85,0.00,76.0,87.0,3.00,4.40
2019-11-07T14:00,10.5,80,0.00,44.0,105.0,2.82,4.50
2019-11-07T15:00,10.7,79,0.00,28.0,81.0,3.10,4.70
2019-11-07T16:00,10.8,80,0.00,20.0,61.0,2.16,4.33
2019-11-07T17:00,10.3,81,0.00,13.0,27.0,2.10,4.73
2019-11-07T18:00,9.7,82,0.00,0.0,2.0,2.50,5.55
2019-11-07T19:00,9.3,83,0.00,0.0,0.0,2.92,6.44
2019-11-07T20:00,8.8,84,0.00,0.0,0.0,3.28,6.98
2019-11-07T21:00,8.4,83,0.00,0.0,0.0,3.47,7.25
2019-11-07T22:00,8.1,82,0.00,0.0,0.0,3.58,7.56
2019-11-07T23:00,7.7,82,0.00,0.0,0.0,3.51,7.51
2019-11-08T00:00,7.3,82,0.00,0.0,0.0,3.41,7.43
2019-11-08T01:00,7.0,83,0.00,0.0,0.0,3.10,6.94
2019-11-08T02:00,6.7,84,0.00,0.0,0.0,3.22,7.15
2019-11-08T03:00,6.3,86,0.00,0.0,0.0,2.88,6.55
2019-11-08T04:00,6.0,88,0.00,0.0,0.0,2.64,6.23
2019-11-08T05:00,5.6,91,0.00,0.0,0.0,2.02,5.10
2019-11-08T06:00,4.9,93,0.00,0.0,0.0,2.40,4.21
2019-11-08T07:00,5.1,92,0.00,0.0,0.0,2.02,3.01
2019-11-08T08:00,5.3,91,0.00,0.0,0.0,1.53,1.97
2019-11-08T09:00,4.1,98,0.00,1.0,10.0,0.81,0.50
2019-11-08T10:00,5.9,95,0.00,30.0,59.0,0.81,0.71
2019-11-08T11:00,7.5,91,0.00,30.0,104.0,0.85,1.24
2019-11-08T12:00,8.7,86,0.00,55.0,150.0,1.48,2.10
2019-11-08T13:00,9.5,83,0.00,54.0,166.0,1.97,2.64
2019-11-08T14:00,10.0,81,0.00,46.0,159.0,2.06,2.80
2019-11-08T15:00,10.2,80,0.00,54.0,130.0,2.55,3.55
2019-11-08T16:00,9.9,82,0.00,9.0,74.0,2.78,4.32
2019-11-08T17:00,9.2,86,0.20,0.0,20.0,2.92,5.40
2019-11-08T18:00,8.5,90,0.40,0.0,1.0,3.09,5.83
2019-11-08T19:00,8.0,94,0.60,0.0,0.0,3.13,5.90
2019-11-08T20:00,7.6,95,0.20,0.0,0.0,3.22,5.98
2019-11-08T21:00,7.4,95,0.20,0.0,0.0,3.23,6.00
2019-11-08T22:00,7.4,96,0.20,0.0,0.0,3.45,6.40
2019-11-08T23:00,7.4,96,0.30,0.0,0.0,3.29,6.18
2019-11-09T00:00,7.4,96,0.40,0.0,0.0,2.97,5.24
2019-11-09T01:00,7.4,97,0.30,0.0,0.0,2.75,5.01
2019-11-09T02:00,7.5,97,0.10,0.0,0.0,2.22,4.11
2019-11-09T03:00,7.5,97,0.00,0.0,0.0,2.14,3.86
2019-11-09T04:00,7.5,98,0.00,0.0,0.0,1.58,3.18
2019-11-09T05:00,7.4,98,0.00,0.0,0.0,1.28,2.01
2019-11-09T06:00,7.4,98,0.00,0.0,0.0,1.70,2.69
2019-11-09T07:00,7.2,99,0.00,0.0,0.0,1.88,3.28
2019-11-09T08:00,7.2,99,0.00,0.0,0.0,2.38,3.94
2019-11-09T09:00,7.0,98,0.00,0.0,4.0,2.75,4.27
2019-11-09T10:00,7.2,98,0.00,0.0,25.0,2.60,4.21
2019-11-09T11:00,7.3,97,0.00,0.0,34.0,3.18,4.70
2019-11-09T12:00,7.5,95,0.00,0.0,53.0,2.73,4.21
2019-11-09T13:00,7.5,93,0.00,0.0,45.0,4.01,6.30
2019-11-09T14:00,7.5,95,0.10,0.0,29.0,4.43,7.35
2019-11-09T15:00,7.4,96,0.20,0.0,25.0,3.95,7.46
2019-11-09T16:00,7.2,97,0.00,0.0,23.0,4.02,7.18
2019-11-09T17:00,7.0,95,0.00,1.0,16.0,4.10,7.03
2019-11-09T18:00,6.8,94,0.00,0.0,1.0,4.12,7.11
2019-11-09T19:00,6.5,93,0.00,0.0,0.0,3.65,6.53
2019-11-09T20:00,6.0,94,0.00,0.0,0.0,3.08,5.84
2019-11-09T21:00,5.7,92,0.00,0.0,0.0,2.51,5.28
2019-11-09T22:00,4.9,94,0.00,0.0,0.0,2.41,5.28
2019-11-09T23:00,4.1,95,0.00,0.0,0.0,2.33,5.44
2019-11-10T00:00,3.6,95,0.00,0.0,0.0,2.05,5.05
2019-11-10T01:00,3.1,95,0.00,0.0,0.0,1.98,5.02
2019-11-10T02:00,2.4,96,0.00,0.0,0.0,1.84,4.89
2019-11-10T03:00,2.0,97,0.00,0.0,0.0,1.63,4.25
2019-11-10T04:00,1.6,98,0.00,0.0,0.0,1.80,3.53
2019-11-10T05:00,1.2,98,0.00,0.0,0.0,1.63,3.11
2019-11-10T06:00,0.9,98,0.00,0.0,0.0,1.81,3.72
2019-11-10T07:00,0.4,98,0.00,0.0,0.0,1.71,4.08
2019-11-10T08:00,0.3,98,0.00,0.0,0.0,1.58,4.10
2019-11-10T09:00,0.4,98,0.00,4.0,8.0,1.49,3.69
2019-11-10T10:00,2.8,95,0.00,56.0,40.0,1.25,2.88
2019-11-10T11:00,4.9,92,0.00,136.0,60.0,0.71,1.30
2019-11-10T12:00,6.4,88,0.00,202.0,70.0,0.58,0.86
2019-11-10T13:00,7.4,84,0.00,235.0,74.0,0.64,0.78
2019-11-10T14:00,8.0,77,0.00,223.0,75.0,0.51,0.63
2019-11-10T15:00,8.2,74,0.00,150.0,77.0,0.51,0.71
2019-11-10T16:00,8.1,73,0.00,67.0,66.0,0.58,0.72
2019-11-10T17:00,7.5,82,0.00,22.0,29.0,0.50,0.50
2019-11-10T18:00,7.0,78,0.00,0.0,1.0,0.20,0.22
2019-11-10T19:00,6.4,81,0.00,0.0,0.0,0.28,0.22
2019-11-10T20:00,5.8,85,0.00,0.0,0.0,0.91,1.00
2019-11-10T21:00,4.3,92,0.00,0.0,0.0,1.58,1.75
2019-11-10T22:00,2.6,97,0.00,0.0,0.0,2.06,2.52
2019-11-10T23:00,1.7,99,0.00,0.0,0.0,2.33,3.05
2019-11-11T00:00,1.0,99,0.00,0.0,0.0,1.35,1.90
2019-11-11T01:00,0.4,99,0.00,0.0,0.0,1.56,2.53
2019-11-11T02:00,0.3,99,0.00,0.0,0.0,1.77,3.70
2019-11-11T03:00,0.4,100,0.00,0.0,0.0,1.94,4.46
2019-11-11T04:00,0.6,99,0.00,0.0,0.0,1.92,4.37
2019-11-11T05:00,0.9,99,0.00,0.0,0.0,2.12,4.52
2019-11-11T06:00,1.3,99,0.00,0.0,0.0,2.12,4.51
2019-11-11T07:00,1.6,98,0.00,0.0,0.0,2.20,4.54
2019-11-11T08:00,1.8,98,0.00,0.0,0.0,2.30,4.55
2019-11-11T09:00,2.3,98,0.00,1.0,6.0,2.60,4.75
2019-11-11T10:00,3.3,93,0.00,18.0,45.0,2.97,5.15
2019-11-11T11:00,4.2,89,0.00,52.0,79.0,3.42,4.81
2019-11-11T12:00,5.2,84,0.00,109.0,102.0,3.61,5.02
2019-11-11T13:00,6.1,79,0.00,139.0,114.0,3.79,5.39
2019-11-11T14:00,6.7,75,0.00,151.0,93.0,3.37,4.79
2019-11-11T15:00,7.2,72,0.00,150.0,76.0,3.04,4.39
2019-11-11T16:00,7.0,74,0.00,89.0,57.0,3.11,4.90
2019-11-11T17:00,6.2,76,0.00,25.0,29.0,3.22,6.37
2019-11-11T18:00,5.2,78,0.00,0.0,1.0,3.84,7.57
2019-11-11T19:00,4.6,78,0.00,0.0,0.0,4.47,8.48
2019-11-11T20:00,4.0,80,0.00,0.0,0.0,4.65,8.65
2019-11-11T21:00,3.2,82,0.00,0.0,0.0,4.35,8.13
2019-11-11T22:00,2.7,84,0.00,0.0,0.0,4.14,7.82
2019-11-11T23:00,2.5,84,0.00,0.0,0.0,3.96,7.57
2019-11-12T00:00,2.3,85,0.00,0.0,0.0,4.10,7.76
2019-11-12T01:00,2.1,85,0.00,0.0,0.0,3.55,7.12
2019-11-12T02:00,2.0,84,0.00,0.0,0.0,3.61,7.11
2019-11-12T03:00,1.9,84,0.00,0.0,0.0,3.72,7.06
2019-11-12T04:00,2.4,81,0.00,0.0,0.0,3.14,6.58
2019-11-12T05:00,2.5,79,0.00,0.0,0.0,2.94,6.30
2019-11-12T06:00,2.6,79,0.00,0.0,0.0,3.16,6.33
2019-11-12T07:00,2.7,79,0.00,0.0,0.0,3.18,6.28
2019-11-12T08:00,2.9,79,0.00,0.0,0.0,3.21,6.33
2019-11-12T09:00,3.2,84,0.00,0.0,5.0,3.62,6.69
2019-11-12T10:00,4.0,83,0.00,0.0,50.0,3.75,6.48
2019-11-12T11:00,5.0,81,0.00,13.0,102.0,3.75,5.68
2019-11-12T12:00,6.1,76,0.00,74.0,120.0,5.20,7.39
2019-11-12T13:00,6.8,73,0.00,112.0,118.0,5.01,7.34
2019-11-12T14:00,7.5,67,0.00,110.0,116.0,4.66,6.89
2019-11-12T15:00,7.9,63,0.00,90.0,102.0,3.86,6.04
2019-11-12T16:00,7.7,64,0.00,38.0,74.0,3.70,6.25
